Member,Order,SKU,Created On,Description,group
M48154,7758128,7569805,5/1/13 10:01,Namkeen,train
M48154,7758128,15669821,5/1/13 10:01,Whole Spices,train
M48154,7758128,15669878,5/1/13 10:01,Toor Dal,train
M48154,7768120,15668688,7/10/12 9:32,Root Vegetables,train
M48154,7768120,15668542,7/10/12 9:32,Buns & Pavs,train
M48154,7772449,15669878,15-10-2012 20:16,Toor Dal,train
M48154,7772449,15669824,15-10-2012 20:16,Raw Rice,train
M48154,7772449,15669873,15-10-2012 20:16,Whole Spices,train
M48154,7772449,7594818,15-10-2012 20:16,Instant Noodles,train
M48154,7772449,15668467,15-10-2012 20:16,Beans,train
M48154,7772449,15668379,15-10-2012 20:16,Other Vegetables,train
M48154,7772449,15669764,15-10-2012 20:16,Besan,train
M48154,7772449,15669774,15-10-2012 20:16,Urad Dal,train
M48154,7772449,15669775,15-10-2012 20:16,Sooji & Rava,train
M48154,7772449,15668465,15-10-2012 20:16,Root Vegetables,train
M48154,7778674,7594818,29-10-2012 12:51,Instant Noodles,train
M48154,7778674,15668465,29-10-2012 12:51,Root Vegetables,train
M48154,7778674,15668378,29-10-2012 12:51,Other Vegetables,train
M48154,7778674,15668467,29-10-2012 12:51,Beans,train
M48154,7778674,15669807,29-10-2012 12:51,Other Dry Fruits,train
M48154,7778674,15668688,29-10-2012 12:51,Root Vegetables,train
M48154,7778674,15668685,29-10-2012 12:51,Beans,train
M48154,7782603,7594818,4/11/12 19:38,Instant Noodles,train
M48154,7782603,15668468,4/11/12 19:38,Beans,train
M48154,7782603,93134499,4/11/12 19:38,"Glucose, Marie & Milk Biscuits",train
M48154,7782603,15668465,4/11/12 19:38,Root Vegetables,train
M48154,7787669,15668467,15-11-2012 00:19,Beans,train
M48154,7787669,15668685,15-11-2012 00:19,Beans,train
M48154,7787669,15670157,15-11-2012 00:19,Organic F&V,train
M48154,7787669,7594818,15-11-2012 00:19,Instant Noodles,train
M48154,7787669,15668689,15-11-2012 00:19,Root Vegetables,train
M48154,7787669,15668465,15-11-2012 00:19,Root Vegetables,train
M48154,7793112,15668685,23-11-2012 15:06,Beans,train
M48154,7793112,15668467,23-11-2012 15:06,Beans,train
M48154,7793112,15668688,23-11-2012 15:06,Root Vegetables,train
M48154,7793112,15668466,23-11-2012 15:06,Root Vegetables,train
M48154,7798122,15668689,30-11-2012 23:26,Root Vegetables,train
M48154,7798122,15668379,30-11-2012 23:26,Other Vegetables,train
M48154,7803349,15668378,21-07-2012 11:33,Other Vegetables,train
M48154,7803349,15668467,21-07-2012 11:33,Beans,train
M48154,7803349,15668688,21-07-2012 11:33,Root Vegetables,train
M48154,7803349,15668684,21-07-2012 11:33,Beans,train
M48154,7803442,15670004,18-07-2012 18:47,Raw Rice,train
M48154,7805088,15668467,27-07-2012 18:26,Beans,train
M48154,7805088,15668378,27-07-2012 18:26,Other Vegetables,train
M48154,7809756,15668685,6/8/12 22:41,Beans,train
M48154,7809756,15668378,6/8/12 22:41,Other Vegetables,train
M48154,7809756,15668454,6/8/12 22:41,Brinjals,train
M48154,7809756,15668688,6/8/12 22:41,Root Vegetables,train
M48154,7809756,15668383,6/8/12 22:41,Other Vegetables,train
M48154,7809756,15668467,6/8/12 22:41,Beans,train
M48154,7810458,15669971,13-08-2012 13:58,Cashews,train
M48154,7812723,15668467,18-08-2012 01:30,Beans,train
M48154,7812723,15668684,18-08-2012 01:30,Beans,train
M48154,7812723,7586526,18-08-2012 01:30,Snacky Nuts,train
M48154,7812723,7586553,18-08-2012 01:30,Snacky Nuts,train
M48154,7812723,7586307,18-08-2012 01:30,Chips,train
M48154,7812723,15668378,18-08-2012 01:30,Other Vegetables,train
M48154,7812723,15669811,18-08-2012 01:30,Almonds,train
M48154,7812723,7586502,18-08-2012 01:30,Chips,train
M48154,7814861,15668467,24-08-2012 17:04,Beans,train
M48154,7814861,15668685,24-08-2012 17:04,Beans,train
M48154,7814861,15668688,24-08-2012 17:04,Root Vegetables,train
M48154,7814861,15668478,24-08-2012 17:04,Banana,train
M48154,7817284,15668684,1/9/12 19:38,Beans,train
M48154,7817284,15668467,1/9/12 19:38,Beans,train
M48154,7817284,15668378,1/9/12 19:38,Other Vegetables,train
M48154,7817284,15669764,1/9/12 19:38,Besan,train
M48154,7817284,15669878,1/9/12 19:38,Toor Dal,train
M48154,7819303,15668689,6/9/12 19:10,Root Vegetables,train
M48154,7819303,15668465,6/9/12 19:10,Root Vegetables,train
M48154,7819303,15668378,6/9/12 19:10,Other Vegetables,train
M48154,7822627,15668454,13-09-2012 18:41,Brinjals,train
M48154,7822627,15669760,13-09-2012 18:41,Whole Spices,train
M48154,7822627,15668467,13-09-2012 18:41,Beans,train
M48154,7826609,15670144,23-09-2012 08:14,Organic F&V,train
M48154,7826609,15669971,23-09-2012 08:14,Cashews,train
M48154,7826609,15670245,23-09-2012 08:14,Organic F&V,train
M48154,7826609,15670248,23-09-2012 08:14,Organic F&V,train
M48154,7826609,15668542,23-09-2012 08:14,Buns & Pavs,train
M48154,7826609,15669809,23-09-2012 08:14,Almonds,train
M48154,7826609,15668689,23-09-2012 08:14,Root Vegetables,train
M48154,7829551,15668465,29-09-2012 08:28,Root Vegetables,train
M48154,7829551,15668689,29-09-2012 08:28,Root Vegetables,train
M48154,7829551,15668542,29-09-2012 08:28,Buns & Pavs,train
M48154,7829551,15668684,29-09-2012 08:28,Beans,train
M48154,7829551,15668467,29-09-2012 08:28,Beans,train
M48154,7871605,34989595,9/6/14 23:33,Raisins,train
M48154,7871605,7599091,9/6/14 23:33,Namkeen,train
M48154,7871605,21408952,9/6/14 23:33,Whole Spices,train
M48154,7871605,15668478,9/6/14 23:33,Banana,train
M48154,7871605,7594817,9/6/14 23:33,Instant Noodles,train
M48154,7871605,15669826,9/6/14 23:33,Raw Rice,train
M48154,7871605,7572302,9/6/14 23:33,Namkeen,train
M48154,7871605,15668379,9/6/14 23:33,Other Vegetables,train
M48154,7871605,15668375,9/6/14 23:33,Root Vegetables,train
M48154,7871605,34988778,9/6/14 23:33,Rasagulla & Gulab Jamun,train
M48154,7871605,15668685,9/6/14 23:33,Beans,train
M48154,7956953,15668379,26-05-2014 17:47,Other Vegetables,train
M48154,7956953,7599091,26-05-2014 17:47,Namkeen,train
M48154,7956953,7586352,26-05-2014 17:47,Chips,train
M48154,7956953,15668478,26-05-2014 17:47,Banana,train
M48154,7956953,15668468,26-05-2014 17:47,Beans,train
M48154,7956953,7594817,26-05-2014 17:47,Instant Noodles,train
M48154,7956953,15668375,26-05-2014 17:47,Root Vegetables,train
M48154,7956953,7586551,26-05-2014 17:47,Chips,train
M48154,7956953,7586309,26-05-2014 17:47,Chips,train
M48154,7976820,15668379,9/5/14 21:06,Other Vegetables,train
M48154,7976820,15668685,9/5/14 21:06,Beans,train
M48154,7976820,7594820,9/5/14 21:06,Instant Noodles,train
M48154,7976820,15669799,9/5/14 21:06,Raisins,train
M48154,7976820,15669806,9/5/14 21:06,Cashews,train
M48154,7976820,15669884,9/5/14 21:06,Whole Spices,train
M48154,7976820,15669810,9/5/14 21:06,Almonds,train
M48154,7976820,15668466,9/5/14 21:06,Root Vegetables,train
M48154,7976820,15669818,9/5/14 21:06,Whole Spices,train
M48154,7976820,15669997,9/5/14 21:06,Other Dals,train
M48154,7976820,15669808,9/5/14 21:06,Other Dry Fruits,train
M48154,7976820,15669878,9/5/14 21:06,Toor Dal,train
M48154,7976820,15668467,9/5/14 21:06,Beans,train
M48154,7976820,15668375,9/5/14 21:06,Root Vegetables,train
M48154,7976820,15669993,9/5/14 21:06,Other Dals,train
M48154,7976820,7588161,9/5/14 21:06,Health Drinks,train
M48154,7998883,15668468,23-04-2014 22:51,Beans,train
M48154,7998883,7586352,23-04-2014 22:51,Chips,train
M48154,7998883,15668685,23-04-2014 22:51,Beans,train
M48154,7998883,15668378,23-04-2014 22:51,Other Vegetables,train
M48154,7998883,7586361,23-04-2014 22:51,Chips,train
M48154,7998883,7599091,23-04-2014 22:51,Namkeen,train
M48154,7998883,15668688,23-04-2014 22:51,Root Vegetables,train
M48154,7998883,15668465,23-04-2014 22:51,Root Vegetables,train
M48154,7998883,7586357,23-04-2014 22:51,Chips,train
M48154,7998883,7594817,23-04-2014 22:51,Instant Noodles,train
M48154,8035040,15668462,10/4/14 14:40,Gourd & Cucumber,train
M48154,8035040,15669764,10/4/14 14:40,Besan,train
M48154,8035040,15669878,10/4/14 14:40,Toor Dal,train
M48154,8035040,7569807,10/4/14 14:40,Namkeen,train
M48154,8035040,7599091,10/4/14 14:40,Namkeen,train
M48154,8035040,15669976,10/4/14 14:40,Almonds,train
M48154,8035040,15669771,10/4/14 14:40,Maida,train
M48154,8035040,15669775,10/4/14 14:40,Sooji & Rava,train
M48154,8035040,15668379,10/4/14 14:40,Other Vegetables,train
M48154,8035040,7586352,10/4/14 14:40,Chips,train
M48154,8035040,7586308,10/4/14 14:40,Chips,train
M48154,8035040,15669798,10/4/14 14:40,Raisins,train
M48154,8035040,15669971,10/4/14 14:40,Cashews,train
M48154,8035040,34995196,10/4/14 14:40,Instant Pastas,train
M48154,8035040,7588161,10/4/14 14:40,Health Drinks,train
M48154,8035040,7735555,10/4/14 14:40,Rasagulla & Gulab Jamun,train
M48154,8035040,34986125,10/4/14 14:40,Whole Spices,train
M48154,8035040,15669866,10/4/14 14:40,Other Dals,train
M48154,8035040,15668466,10/4/14 14:40,Root Vegetables,train
M48154,8035040,34995195,10/4/14 14:40,Instant Pastas,train
M48154,8035040,15669777,10/4/14 14:40,Urad Dal,train
M48154,8035040,15669790,10/4/14 14:40,Other Rice Products,train
M48154,8035040,34986122,10/4/14 14:40,Whole Spices,train
M48154,8035040,15668416,10/4/14 14:40,Banana,train
M48154,8035040,15669974,10/4/14 14:40,Other Dry Fruits,train
M48154,8035040,15668688,10/4/14 14:40,Root Vegetables,train
M48154,8035040,15669873,10/4/14 14:40,Whole Spices,train
M48154,8035040,7594817,10/4/14 14:40,Instant Noodles,train
M48154,8212878,15669790,6/2/14 22:03,Other Rice Products,train
M48154,8212878,34987568,6/2/14 22:03,Whole Spices,train
M48154,8212878,15668465,6/2/14 22:03,Root Vegetables,train
M48154,8212878,15668379,6/2/14 22:03,Other Vegetables,train
M48154,8212878,15669760,6/2/14 22:03,Whole Spices,train
M48154,8212878,7588161,6/2/14 22:03,Health Drinks,train
M48154,8212878,15669873,6/2/14 22:03,Whole Spices,train
M48154,8212878,15668685,6/2/14 22:03,Beans,train
M48154,8212878,7625765,6/2/14 22:03,Sunflower Oils,train
M48154,8269315,15668416,1/1/14 12:59,Banana,train
M48154,8269315,34992815,1/1/14 12:59,Cookies,train
M48154,8269315,15668469,1/1/14 12:59,Beans,train
M48154,8269315,15668465,1/1/14 12:59,Root Vegetables,train
M48154,8310239,7594818,17-12-2013 21:06,Instant Noodles,train
M48154,8310239,15669856,17-12-2013 21:06,Sugar,train
M48154,8310239,15668469,17-12-2013 21:06,Beans,train
M48154,8310239,15668465,17-12-2013 21:06,Root Vegetables,train
M48154,8310239,15668685,17-12-2013 21:06,Beans,train
M48154,8310239,15668379,17-12-2013 21:06,Other Vegetables,train
M48154,8310239,15668478,17-12-2013 21:06,Banana,train
M48154,8310239,29247044,17-12-2013 21:06,Besan,train
M48154,8310239,15669760,17-12-2013 21:06,Whole Spices,train
M48154,8310239,15670267,17-12-2013 21:06,Toor Dal,train
M48154,8310239,15669821,17-12-2013 21:06,Whole Spices,train
M48154,8310239,7588161,17-12-2013 21:06,Health Drinks,train
M48154,8310239,34989859,17-12-2013 21:06,Phenyles & Acids,train
M48154,8310239,34989857,17-12-2013 21:06,Phenyles & Acids,train
M48154,8310239,15669887,17-12-2013 21:06,Maida,train
M48154,8310239,15669777,17-12-2013 21:06,Urad Dal,train
M48154,8310239,15668375,17-12-2013 21:06,Root Vegetables,train
M48154,8310239,15669873,17-12-2013 21:06,Whole Spices,train
M48154,8310239,15669826,17-12-2013 21:06,Raw Rice,train
M48154,8347303,15668478,3/12/13 0:35,Banana,train
M48154,8347303,92388181,3/12/13 0:35,Healthy Snacks,train
M48154,8347303,34990412,3/12/13 0:35,Beans,train
M48154,8347303,7599091,3/12/13 0:35,Namkeen,train
M48154,8347303,7586502,3/12/13 0:35,Chips,train
M48154,8347303,7586551,3/12/13 0:35,Chips,train
M48154,8347303,15668465,3/12/13 0:35,Root Vegetables,train
M48154,8347303,15668379,3/12/13 0:35,Other Vegetables,train
M48154,8362836,15668685,4/11/13 21:46,Beans,train
M48154,8362836,15669775,4/11/13 21:46,Sooji & Rava,train
M48154,8362836,15669873,4/11/13 21:46,Whole Spices,train
M48154,8362836,15668688,4/11/13 21:46,Root Vegetables,train
M48154,8362836,15669764,4/11/13 21:46,Besan,train
M48154,8362836,15669821,4/11/13 21:46,Whole Spices,train
M48154,8362836,15668467,4/11/13 21:46,Beans,train
M48154,8362836,15668379,4/11/13 21:46,Other Vegetables,train
M48154,8362836,15669760,4/11/13 21:46,Whole Spices,train
M48154,8362836,15668465,4/11/13 21:46,Root Vegetables,train
M48938,6468042,15668520,23-09-2014 08:30,Bread,train
M48938,6468042,15668416,23-09-2014 08:30,Banana,train
M48938,6468042,7593949,23-09-2014 08:30,Cream Biscuits,train
M48938,6468042,7572254,23-09-2014 08:30,Cooking Sauce,train
M48938,6468042,7586346,23-09-2014 08:30,Namkeen,train
M48938,6514831,15669824,18-09-2014 09:27,Raw Rice,train
M48938,6514831,34938526,18-09-2014 09:27,Other Sweets,train
M48938,6514831,15669863,18-09-2014 09:27,Moong Dal,train
M48938,6514831,15669856,18-09-2014 09:27,Sugar,train
M48938,6514831,34934493,18-09-2014 09:27,Chips,train
M48938,6514831,15669872,18-09-2014 09:27,Avalakki / Poha,train
M48938,6574028,7647448,30-08-2014 14:58,Cotton & Bandages,train
M48938,6574028,21409004,30-08-2014 14:58,Other Dals,train
M48938,6574028,21408953,30-08-2014 14:58,Whole Spices,train
M48938,6574028,15669881,30-08-2014 14:58,Sooji & Rava,train
M48938,6574028,34993978,30-08-2014 14:58,Mosquito Repellent,train
M48938,6574028,7573406,30-08-2014 14:58,Liquid Soaps & Bars,train
M48938,6574028,15670251,30-08-2014 14:58,Organic F&V,train
M48938,6607756,15669862,21-08-2014 08:14,Other Dals,train
M48938,6607756,15669998,21-08-2014 08:14,Other Dals,train
M48938,6607756,15668458,21-08-2014 08:14,Brinjals,train
M48938,6607756,15668460,21-08-2014 08:14,Gourd & Cucumber,train
M48938,6607756,15668381,21-08-2014 08:14,Other Vegetables,train
M48938,6607756,7572254,21-08-2014 08:14,Cooking Sauce,train
M48938,6607756,7642810,21-08-2014 08:14,Basmati Rice,train
M48938,6607756,15669784,21-08-2014 08:14,Basmati Rice,train
M48938,6607756,15669772,21-08-2014 08:14,Other Dals,train
M48938,6607756,15669763,21-08-2014 08:14,Other Dals,train
M48938,6607756,7593949,21-08-2014 08:14,Cream Biscuits,train
M48938,6607756,15668688,21-08-2014 08:14,Root Vegetables,train
M48938,6607756,15668463,21-08-2014 08:14,Gourd & Cucumber,train
M48938,6607756,21408947,21-08-2014 08:14,Other Rice Products,train
M48938,6607756,15669869,21-08-2014 08:14,Moong Dal,train
M48938,6607756,34989441,21-08-2014 08:14,Soya Products,train
M48938,6607756,15669829,21-08-2014 08:14,Raw Rice,train
M48938,6607756,15669778,21-08-2014 08:14,Other Dals,train
M48938,6607756,15669817,21-08-2014 08:14,Whole Spices,train
M48938,6607756,34987567,21-08-2014 08:14,Whole Spices,train
M48938,6611166,7587699,22-08-2014 15:19,Organic Flours,train
M48938,6611166,15668478,22-08-2014 15:19,Banana,train
M48938,6611166,15669881,22-08-2014 15:19,Sooji & Rava,train
M48938,6611166,7753744,22-08-2014 15:19,Health Drinks,train
M48938,6670848,15668466,1/8/14 16:14,Root Vegetables,train
M48938,6670848,15669881,1/8/14 16:14,Sooji & Rava,train
M48938,6670848,15669856,1/8/14 16:14,Sugar,train
M48938,6670848,21409004,1/8/14 16:14,Other Dals,train
M48938,6670848,15670270,1/8/14 16:14,Other Dals,train
M48938,6670848,15669995,1/8/14 16:14,Other Dals,train
M48938,6670848,15668416,1/8/14 16:14,Banana,train
M48938,6670848,15668380,1/8/14 16:14,Other Vegetables,train
M48938,6670848,15668463,1/8/14 16:14,Gourd & Cucumber,train
M48938,6672254,15669872,1/8/14 22:18,Avalakki / Poha,train
M48938,6672254,15669856,1/8/14 22:18,Sugar,train
M48938,6672254,15669774,1/8/14 22:18,Urad Dal,train
M48938,6672254,15669887,1/8/14 22:18,Maida,train
M48938,6702046,92953872,22-07-2014 19:19,Organic Dry Fruits,train
M48938,6745023,15668416,16-07-2014 07:30,Banana,train
M48938,6745023,15669856,16-07-2014 07:30,Sugar,train
M48938,6745023,15670270,16-07-2014 07:30,Other Dals,train
M48938,6745023,15668463,16-07-2014 07:30,Gourd & Cucumber,train
M48938,6745023,15668688,16-07-2014 07:30,Root Vegetables,train
M48938,6764505,7737411,2/7/14 21:00,Body Wash,train
M48938,6764505,7573406,2/7/14 21:00,Liquid Soaps & Bars,train
M48938,6764505,7573407,2/7/14 21:00,Liquid Soaps & Bars,train
M48938,6768594,7572254,4/7/14 6:28,Cooking Sauce,train
M48938,6768594,15669881,4/7/14 6:28,Sooji & Rava,train
M48938,6768594,15668688,4/7/14 6:28,Root Vegetables,train
M48938,6768594,7579697,4/7/14 6:28,Cream Biscuits,train
M48938,6768594,15668416,4/7/14 6:28,Banana,train
M48938,6768594,34987568,4/7/14 6:28,Whole Spices,train
M48938,6768594,15668466,4/7/14 6:28,Root Vegetables,train
M48938,6768594,15668458,4/7/14 6:28,Brinjals,train
M48938,6799932,15668463,23-06-2014 20:34,Gourd & Cucumber,train
M48938,6799932,15669881,23-06-2014 20:34,Sooji & Rava,train
M48938,6799932,15668416,23-06-2014 20:34,Banana,train
M48938,6799932,15669834,23-06-2014 20:34,Raw Rice,train
M48938,6799932,7642810,23-06-2014 20:34,Basmati Rice,train
M48938,6799932,15668458,23-06-2014 20:34,Brinjals,train
M48938,6799932,15669783,23-06-2014 20:34,Sooji & Rava,train
M48938,6799932,15669856,23-06-2014 20:34,Sugar,train
M48938,6799932,7612452,23-06-2014 20:34,Other Oils,train
M48938,7346656,15668458,16-10-2013 11:00,Brinjals,train
M48938,7346656,15668463,16-10-2013 11:00,Gourd & Cucumber,train
M48938,7346656,15670252,16-10-2013 11:00,Organic F&V,train
M48938,7346656,15669834,16-10-2013 11:00,Raw Rice,train
M48938,7346656,7570757,16-10-2013 11:00,"Shaving Cream, Foam & Gels",train
M48938,7346656,93217228,16-10-2013 11:00,Grooming,train
M48938,7346656,15670259,16-10-2013 11:00,Organic F&V,train
M48938,7346656,92382996,16-10-2013 11:00,Grooming,train
M48938,7365044,15669880,27-10-2013 11:35,Sooji & Rava,train
M48938,7365044,15670251,27-10-2013 11:35,Organic F&V,train
M48938,7365044,15670207,27-10-2013 11:35,Organic F&V,train
M48938,7365044,15668688,27-10-2013 11:35,Root Vegetables,train
M48938,7365044,15669772,27-10-2013 11:35,Other Dals,train
M48938,7365044,15668448,27-10-2013 11:35,Exotic Vegetables,train
M48938,7401655,15669880,9/10/13 13:16,Sooji & Rava,train
M48938,7401655,7586449,9/10/13 13:16,Other Oils,train
M48938,7401655,15668449,9/10/13 13:16,Exotic Vegetables,train
M48938,7412688,15669761,7/9/13 8:22,Whole Spices,train
M48938,7412688,15668458,7/9/13 8:22,Brinjals,train
M48938,7412688,15669887,7/9/13 8:22,Maida,train
M48938,7412688,15669857,7/9/13 8:22,Raw Peanuts,train
M48938,7412688,15668416,7/9/13 8:22,Banana,train
M48938,7412688,15670269,7/9/13 8:22,Other Dals,train
M48938,7412688,15669772,7/9/13 8:22,Other Dals,train
M48938,7412688,15669781,7/9/13 8:22,Rice Flour,train
M48938,7412688,15668378,7/9/13 8:22,Other Vegetables,train
M48938,7412688,15669824,7/9/13 8:22,Raw Rice,train
M48938,7412688,92381796,7/9/13 8:22,Honey,train
M48938,7412688,29247044,7/9/13 8:22,Besan,train
M48938,7412688,15669814,7/9/13 8:22,Jaggery,train
M48938,7412688,92380533,7/9/13 8:22,Regular Pasta,train
M48938,7412688,15668688,7/9/13 8:22,Root Vegetables,train
M48938,7412688,15669780,7/9/13 8:22,Sugar,train
M48938,7426859,7598720,15-09-2013 16:34,Agarbatti,train
M48938,7426859,92388167,15-09-2013 16:34,Namkeen,train
M48938,7426859,7586314,15-09-2013 16:34,Snacky Nuts,train
M48938,7426859,15668416,15-09-2013 16:34,Banana,train
M48938,7426859,7572307,15-09-2013 16:34,Namkeen,train
M48938,7426859,7572254,15-09-2013 16:34,Cooking Sauce,train
M48938,7435860,15668465,20-09-2013 21:31,Root Vegetables,train
M48938,7435860,15669817,20-09-2013 21:31,Whole Spices,train
M48938,7435860,15668688,20-09-2013 21:31,Root Vegetables,train
M48938,7435860,15668458,20-09-2013 21:31,Brinjals,train
M48938,7435860,15668381,20-09-2013 21:31,Other Vegetables,train
M48938,7435860,15670255,20-09-2013 21:31,Organic F&V,train
M48938,7435860,15669824,20-09-2013 21:31,Raw Rice,train
M48938,7435860,15669832,20-09-2013 21:31,Sugar,train
M48938,7435860,15668380,20-09-2013 21:31,Other Vegetables,train
M48938,7443884,15669869,18-08-2013 07:51,Moong Dal,train
M48938,7443884,15670269,18-08-2013 07:51,Other Dals,train
M48938,7443884,34986328,18-08-2013 07:51,Toor Dal,train
M48938,7443884,15668458,18-08-2013 07:51,Brinjals,train
M48938,7443884,15668466,18-08-2013 07:51,Root Vegetables,train
M48938,7443884,15668378,18-08-2013 07:51,Other Vegetables,train
